Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,DaySinceLastOrder,CashbackAmount,Churn
1.0,3.0,17.0,1.0,3.0,4.0,3.0,4.0,0.0,8.0,0.0,13.0,2.0,3.0,171.0,1
16.0,1.0,31.0,1.0,3.0,4.0,0.0,5.0,0.0,3.0,1.0,22.0,5.0,9.0,199.0,0
18.0,1.0,29.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,15.0,1.0,8.0,136.0,0
10.0,3.0,25.0,1.0,2.0,3.0,0.0,4.0,2.0,2.0,1.0,13.0,0.0,9.0,176.0,0
1.0,1.0,36.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,0.0,12.0,2.0,5.0,160.0,1
12.0,1.0,15.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,1.0,17.0,2.0,8.0,146.0,0
20.0,1.0,7.0,1.0,3.0,5.0,0.0,5.0,1.0,4.0,1.0,14.0,5.0,6.0,232.0,0
1.0,1.0,10.0,1.0,4.0,4.0,4.0,2.0,1.0,8.0,1.0,15.0,1.0,3.0,163.0,1
12.0,3.0,34.0,1.0,2.0,4.0,0.0,5.0,1.0,4.0,1.0,13.0,1.0,1.0,211.0,1
1.0,1.0,7.0,0.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,12.0,2.0,3.0,146.0,0
27.0,1.0,5.0,0.0,2.0,3.0,2.0,3.0,2.0,8.0,0.0,11.0,0.0,0.0,138.0,0
5.0,1.0,25.0,1.0,2.0,2.0,3.0,3.0,1.0,7.0,1.0,12.0,2.0,2.0,128.0,1
9.0,1.0,15.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,0.0,21.0,0.0,4.0,122.0,0
8.0,1.0,15.0,0.0,4.0,4.0,2.0,3.0,2.0,5.0,0.0,12.0,2.0,4.0,186.0,0
1.0,3.0,8.0,1.0,3.0,5.0,0.0,2.0,0.0,5.0,0.0,12.0,3.0,7.0,230.0,1
14.0,3.0,16.0,1.0,2.0,3.0,2.0,1.0,2.0,8.0,0.0,14.0,0.0,10.0,162.0,0
19.0,3.0,8.0,0.0,3.0,3.0,1.0,5.0,0.0,9.0,0.0,23.0,2.0,9.0,270.0,0
19.0,3.0,11.0,0.0,2.0,4.0,2.0,5.0,1.0,6.0,1.0,12.0,1.0,4.0,175.0,0
1.0,2.0,8.0,1.0,3.0,4.0,3.0,2.0,1.0,11.0,1.0,15.0,3.0,2.0,172.0,1
14.0,3.0,35.0,1.0,3.0,5.0,0.0,5.0,1.0,6.0,1.0,14.0,2.0,1.0,234.0,1
6.0,3.0,15.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,16.0,1.0,9.0,187.0,0
2.0,1.0,8.0,0.0,3.0,6.0,2.0,1.0,1.0,2.0,0.0,12.0,8.0,6.0,192.0,0
31.0,3.0,32.0,0.0,5.0,4.0,0.0,5.0,2.0,9.0,0.0,12.0,7.0,10.0,201.0,0
15.0,1.0,15.0,0.0,3.0,1.0,2.0,4.0,0.0,7.0,1.0,16.0,0.0,0.0,124.0,0
0.0,1.0,16.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,11.0,0.0,1.0,111.0,1
4.0,1.0,14.0,1.0,4.0,4.0,4.0,5.0,2.0,5.0,1.0,15.0,1.0,4.0,147.0,1
9.0,1.0,12.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,11.0,4.0,11.0,132.0,0
7.0,3.0,7.0,0.0,3.0,2.0,2.0,5.0,1.0,4.0,0.0,20.0,1.0,4.0,179.0,0
5.0,3.0,7.0,0.0,2.0,4.0,3.0,3.0,2.0,2.0,0.0,12.0,1.0,2.0,121.0,1
0.0,1.0,23.0,0.0,3.0,4.0,3.0,5.0,2.0,6.0,1.0,21.0,1.0,0.0,124.0,1
0.0,1.0,10.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,20.0,0.0,3.0,161.0,0
14.0,1.0,22.0,0.0,4.0,5.0,0.0,3.0,1.0,3.0,0.0,14.0,2.0,10.0,229.0,0
11.0,1.0,7.0,1.0,3.0,4.0,3.0,3.0,1.0,6.0,1.0,15.0,1.0,0.0,122.0,1
4.0,1.0,17.0,0.0,4.0,4.0,0.0,3.0,2.0,11.0,0.0,15.0,1.0,11.0,222.0,0
0.0,1.0,30.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,0.0,13.0,3.0,9.0,187.0,1
17.0,1.0,14.0,1.0,3.0,5.0,2.0,3.0,1.0,4.0,0.0,16.0,7.0,7.0,175.0,1
2.0,2.0,13.0,1.0,4.0,4.0,4.0,5.0,1.0,7.0,1.0,23.0,2.0,3.0,147.0,1
0.0,2.0,14.0,1.0,2.0,4.0,3.0,4.0,2.0,6.0,0.0,17.0,1.0,2.0,153.0,1
19.0,1.0,11.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,17.0,0.0,0.0,126.0,1
4.0,1.0,8.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,18.0,2.0,2.0,127.0,0
1.0,2.0,11.0,1.0,4.0,5.0,3.0,3.0,2.0,6.0,0.0,17.0,1.0,4.0,163.0,1
11.0,1.0,12.0,0.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,11.0,0.0,4.0,137.0,0
23.0,3.0,6.0,0.0,3.0,3.0,5.0,1.0,1.0,4.0,0.0,14.0,1.0,6.0,295.0,0
28.0,1.0,24.0,0.0,3.0,4.0,0.0,3.0,0.0,10.0,0.0,12.0,2.0,9.0,232.0,0
6.0,1.0,9.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,0.0,14.0,2.0,7.0,156.0,0
1.0,1.0,7.0,0.0,4.0,4.0,0.0,5.0,0.0,3.0,0.0,12.0,2.0,8.0,199.0,0
14.0,3.0,9.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,0.0,11.0,0.0,4.0,189.0,0
1.0,1.0,9.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,13.0,1.0,1.0,139.0,1
27.0,1.0,6.0,0.0,2.0,3.0,1.0,2.0,2.0,7.0,0.0,19.0,2.0,7.0,273.0,0
3.0,3.0,31.0,1.0,2.0,4.0,0.0,4.0,2.0,4.0,1.0,13.0,0.0,0.0,191.0,1
19.0,3.0,9.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,20.0,4.0,8.0,173.0,0
17.0,2.0,6.0,0.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,18.0,2.0,2.0,132.0,0
1.0,1.0,17.0,0.0,3.0,5.0,4.0,5.0,2.0,3.0,0.0,14.0,2.0,1.0,139.0,1
14.0,1.0,14.0,1.0,2.0,3.0,3.0,3.0,0.0,10.0,1.0,12.0,1.0,6.0,125.0,1
7.0,2.0,12.0,1.0,3.0,3.0,3.0,5.0,1.0,5.0,1.0,22.0,1.0,2.0,121.0,1
12.0,3.0,8.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,18.0,0.0,7.0,179.0,0
4.0,3.0,13.0,0.0,3.0,3.0,0.0,5.0,1.0,3.0,0.0,14.0,2.0,2.0,196.0,0
2.0,1.0,23.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,0.0,15.0,1.0,5.0,146.0,0
8.0,1.0,17.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,14.0,4.0,3.0,172.0,0
1.0,1.0,17.0,1.0,3.0,2.0,4.0,3.0,1.0,4.0,0.0,17.0,3.0,3.0,146.0,0
18.0,3.0,35.0,0.0,3.0,2.0,1.0,2.0,0.0,5.0,1.0,19.0,2.0,12.0,258.0,0
1.0,1.0,32.0,1.0,3.0,5.0,4.0,3.0,2.0,5.0,1.0,20.0,1.0,2.0,148.0,1
10.0,1.0,6.0,0.0,2.0,3.0,0.0,1.0,2.0,5.0,0.0,17.0,1.0,2.0,175.0,0
1.0,1.0,9.0,1.0,3.0,4.0,4.0,3.0,2.0,8.0,1.0,16.0,1.0,1.0,145.0,1
9.0,3.0,25.0,1.0,4.0,4.0,2.0,5.0,1.0,2.0,0.0,17.0,1.0,5.0,25.0,0
1.0,1.0,22.0,1.0,3.0,5.0,4.0,4.0,1.0,3.0,1.0,24.0,2.0,5.0,163.0,1
1.0,2.0,8.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,12.0,4.0,8.0,201.0,1
6.0,1.0,14.0,1.0,3.0,1.0,3.0,5.0,1.0,7.0,0.0,19.0,3.0,6.0,131.0,0
0.0,1.0,10.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,20.0,0.0,2.0,129.0,0
8.0,1.0,6.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,12.0,1.0,0.0,154.0,0
1.0,1.0,32.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,20.0,3.0,9.0,145.0,1
19.0,1.0,14.0,1.0,3.0,4.0,0.0,5.0,1.0,4.0,0.0,18.0,1.0,4.0,222.0,0
13.0,2.0,9.0,0.0,3.0,5.0,2.0,2.0,0.0,10.0,0.0,12.0,1.0,5.0,177.0,0
1.0,1.0,9.0,0.0,3.0,4.0,4.0,5.0,0.0,9.0,0.0,21.0,2.0,8.0,152.0,1
0.0,3.0,18.0,1.0,3.0,4.0,3.0,5.0,0.0,2.0,0.0,18.0,1.0,0.0,120.0,1
4.0,3.0,26.0,0.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,22.0,0.0,2.0,131.0,1
1.0,1.0,29.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,0.0,20.0,2.0,1.0,149.0,1
7.0,1.0,15.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,11.0,1.0,6.0,185.0,0
20.0,1.0,8.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,11.0,1.0,0.0,268.0,0
14.0,3.0,7.0,1.0,3.0,6.0,2.0,2.0,0.0,4.0,1.0,23.0,2.0,3.0,200.0,0
15.0,3.0,20.0,0.0,3.0,4.0,2.0,3.0,2.0,8.0,0.0,17.0,0.0,3.0,162.0,0
9.0,3.0,15.0,1.0,2.0,3.0,0.0,1.0,1.0,5.0,0.0,11.0,0.0,3.0,201.0,1
3.0,1.0,8.0,1.0,4.0,2.0,2.0,3.0,2.0,10.0,1.0,13.0,2.0,3.0,188.0,0
13.0,3.0,34.0,1.0,2.0,5.0,0.0,5.0,1.0,4.0,0.0,15.0,1.0,1.0,209.0,0
13.0,1.0,21.0,1.0,2.0,3.0,3.0,1.0,1.0,9.0,0.0,19.0,0.0,0.0,124.0,0
12.0,1.0,22.0,1.0,4.0,5.0,0.0,1.0,1.0,2.0,1.0,15.0,3.0,10.0,240.0,0
1.0,2.0,25.0,0.0,4.0,4.0,4.0,3.0,2.0,3.0,0.0,20.0,2.0,1.0,151.0,1
20.0,1.0,16.0,1.0,2.0,3.0,3.0,3.0,2.0,7.0,0.0,21.0,0.0,0.0,125.0,1
2.0,1.0,9.0,1.0,3.0,4.0,2.0,4.0,1.0,5.0,0.0,12.0,1.0,5.0,174.0,1
6.0,3.0,16.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,14.0,0.0,8.0,184.0,0
1.0,1.0,17.0,0.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,26.0,1.0,1.0,144.0,1
4.0,3.0,16.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,11.0,1.0,4.0,166.0,0
1.0,1.0,13.0,1.0,3.0,4.0,3.0,5.0,1.0,6.0,0.0,16.0,1.0,0.0,122.0,1
0.0,1.0,14.0,0.0,2.0,3.0,3.0,5.0,2.0,7.0,1.0,11.0,0.0,2.0,127.0,1
23.0,1.0,7.0,0.0,3.0,4.0,4.0,5.0,1.0,4.0,0.0,17.0,1.0,3.0,161.0,0
8.0,3.0,10.0,1.0,3.0,6.0,2.0,5.0,2.0,5.0,0.0,19.0,3.0,13.0,173.0,0
1.0,3.0,16.0,0.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,15.0,1.0,3.0,148.0,1
1.0,3.0,9.0,1.0,3.0,5.0,2.0,4.0,2.0,9.0,1.0,13.0,2.0,7.0,224.0,1
12.0,1.0,16.0,0.0,4.0,4.0,4.0,1.0,2.0,3.0,0.0,13.0,2.0,2.0,148.0,0
5.0,1.0,16.0,0.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,13.0,0.0,7.0,122.0,0
4.0,1.0,31.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,0.0,23.0,2.0,1.0,152.0,0
1.0,3.0,12.0,1.0,3.0,5.0,2.0,3.0,2.0,3.0,1.0,12.0,1.0,4.0,182.0,1
16.0,1.0,25.0,1.0,3.0,4.0,2.0,5.0,1.0,8.0,1.0,18.0,2.0,3.0,179.0,0
8.0,3.0,35.0,0.0,4.0,5.0,2.0,3.0,1.0,3.0,0.0,22.0,2.0,8.0,192.0,0
9.0,3.0,13.0,0.0,2.0,1.0,2.0,5.0,0.0,3.0,0.0,16.0,5.0,13.0,146.0,0
1.0,1.0,12.0,0.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,15.0,2.0,3.0,149.0,0
18.0,1.0,16.0,1.0,2.0,4.0,3.0,1.0,1.0,9.0,1.0,13.0,1.0,1.0,123.0,1
0.0,1.0,31.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,24.0,1.0,1.0,128.0,1
0.0,1.0,14.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,24.0,2.0,2.0,123.0,0
15.0,1.0,26.0,1.0,3.0,4.0,2.0,5.0,1.0,4.0,0.0,17.0,2.0,1.0,156.0,0
0.0,1.0,6.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,14.0,1.0,2.0,137.0,1
0.0,1.0,9.0,0.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,12.0,6.0,7.0,141.0,1
1.0,1.0,12.0,0.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,13.0,1.0,3.0,150.0,0
8.0,1.0,17.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,14.0,1.0,4.0,121.0,0
24.0,3.0,8.0,1.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,11.0,0.0,2.0,206.0,0
7.0,3.0,15.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,20.0,0.0,3.0,157.0,0
11.0,1.0,31.0,1.0,3.0,4.0,4.0,3.0,1.0,5.0,1.0,22.0,1.0,1.0,156.0,1
5.0,1.0,13.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,15.0,2.0,3.0,152.0,0
1.0,1.0,8.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,0.0,15.0,2.0,1.0,151.0,1
0.0,1.0,16.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,11.0,0.0,1.0,110.0,1
11.0,1.0,27.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,0.0,18.0,0.0,13.0,120.0,0
12.0,3.0,21.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,12.0,4.0,8.0,224.0,0
1.0,3.0,18.0,1.0,3.0,2.0,2.0,3.0,1.0,10.0,0.0,13.0,2.0,3.0,172.0,1
19.0,1.0,8.0,1.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,14.0,0.0,7.0,186.0,0
0.0,3.0,10.0,0.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,12.0,1.0,1.0,129.0,1
12.0,3.0,13.0,0.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,13.0,2.0,7.0,152.0,1
1.0,1.0,9.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,20.0,1.0,0.0,121.0,0
3.0,1.0,14.0,1.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,11.0,0.0,7.0,121.0,1
5.0,1.0,19.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,12.0,1.0,6.0,184.0,0
1.0,1.0,9.0,1.0,4.0,5.0,4.0,4.0,2.0,8.0,1.0,16.0,1.0,2.0,146.0,1
0.0,1.0,22.0,0.0,2.0,1.0,3.0,5.0,2.0,2.0,0.0,16.0,15.0,14.0,127.0,1
1.0,1.0,17.0,0.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,26.0,1.0,1.0,144.0,1
12.0,2.0,9.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,0.0,15.0,3.0,6.0,164.0,0
0.0,3.0,18.0,1.0,2.0,1.0,2.0,3.0,1.0,9.0,0.0,12.0,1.0,2.0,147.0,1
14.0,3.0,15.0,1.0,3.0,4.0,2.0,3.0,0.0,5.0,1.0,15.0,2.0,4.0,193.0,1
1.0,1.0,31.0,1.0,4.0,6.0,4.0,2.0,2.0,4.0,1.0,19.0,2.0,1.0,148.0,1
20.0,1.0,16.0,1.0,2.0,4.0,3.0,2.0,1.0,10.0,1.0,14.0,0.0,0.0,124.0,1
1.0,2.0,31.0,0.0,3.0,4.0,3.0,5.0,2.0,5.0,0.0,15.0,1.0,2.0,166.0,1
2.0,1.0,9.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,14.0,1.0,0.0,115.0,0
19.0,1.0,17.0,1.0,4.0,4.0,4.0,2.0,0.0,5.0,0.0,22.0,2.0,3.0,152.0,0
12.0,3.0,17.0,0.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,14.0,1.0,4.0,182.0,0
1.0,2.0,18.0,0.0,4.0,4.0,4.0,5.0,2.0,3.0,1.0,16.0,1.0,1.0,151.0,1
0.0,1.0,32.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,12.0,0.0,2.0,129.0,0
11.0,1.0,29.0,1.0,2.0,4.0,0.0,3.0,2.0,1.0,0.0,21.0,1.0,8.0,195.0,0
30.0,1.0,30.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,16.0,1.0,4.0,194.0,0
10.0,3.0,16.0,1.0,4.0,5.0,0.0,1.0,2.0,3.0,0.0,17.0,3.0,10.0,221.0,1
14.0,2.0,10.0,1.0,2.0,5.0,2.0,4.0,1.0,7.0,0.0,19.0,0.0,2.0,164.0,0
1.0,3.0,22.0,0.0,4.0,4.0,0.0,5.0,2.0,4.0,1.0,21.0,2.0,4.0,210.0,1
8.0,1.0,34.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,17.0,6.0,8.0,134.0,0
3.0,1.0,6.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,0.0,13.0,0.0,7.0,137.0,0
5.0,1.0,17.0,0.0,3.0,4.0,0.0,3.0,1.0,6.0,0.0,21.0,4.0,9.0,235.0,0
1.0,1.0,29.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,16.0,6.0,8.0,187.0,1
1.0,3.0,23.0,0.0,4.0,4.0,0.0,5.0,2.0,4.0,1.0,21.0,2.0,4.0,211.0,1
0.0,1.0,10.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,15.0,4.0,6.0,137.0,1
15.0,3.0,15.0,0.0,3.0,4.0,2.0,4.0,1.0,7.0,0.0,22.0,2.0,5.0,169.0,0
1.0,1.0,24.0,0.0,4.0,5.0,4.0,3.0,2.0,3.0,0.0,22.0,3.0,1.0,150.0,1
11.0,1.0,36.0,1.0,3.0,4.0,0.0,4.0,1.0,3.0,1.0,13.0,5.0,10.0,243.0,1
9.0,3.0,15.0,0.0,4.0,5.0,0.0,2.0,0.0,6.0,1.0,12.0,3.0,12.0,229.0,0
1.0,1.0,32.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,25.0,2.0,2.0,153.0,1
6.0,3.0,15.0,0.0,2.0,5.0,2.0,3.0,2.0,9.0,0.0,13.0,1.0,3.0,153.0,1
2.0,3.0,7.0,1.0,2.0,4.0,1.0,4.0,2.0,9.0,1.0,13.0,2.0,3.0,201.0,1
1.0,3.0,20.0,1.0,3.0,4.0,2.0,5.0,1.0,4.0,0.0,18.0,1.0,3.0,167.0,1
1.0,3.0,7.0,0.0,4.0,6.0,4.0,5.0,2.0,2.0,0.0,22.0,2.0,1.0,148.0,1
7.0,3.0,8.0,0.0,3.0,3.0,3.0,3.0,1.0,7.0,0.0,18.0,0.0,2.0,122.0,0
20.0,3.0,9.0,0.0,3.0,4.0,5.0,5.0,2.0,5.0,0.0,15.0,3.0,2.0,314.0,0
13.0,3.0,15.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,0.0,12.0,2.0,1.0,155.0,0
27.0,2.0,25.0,1.0,2.0,3.0,0.0,4.0,1.0,3.0,0.0,15.0,2.0,1.0,207.0,0
1.0,1.0,13.0,1.0,3.0,5.0,4.0,3.0,0.0,3.0,0.0,14.0,3.0,3.0,150.0,0
1.0,3.0,8.0,1.0,3.0,5.0,0.0,3.0,0.0,6.0,0.0,12.0,4.0,7.0,230.0,1
12.0,1.0,12.0,0.0,2.0,3.0,0.0,4.0,2.0,5.0,0.0,18.0,2.0,2.0,184.0,0
1.0,1.0,8.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,12.0,0.0,2.0,139.0,0
5.0,1.0,6.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,12.0,1.0,2.0,123.0,0
1.0,2.0,16.0,1.0,4.0,4.0,2.0,5.0,1.0,5.0,0.0,18.0,1.0,6.0,179.0,1
1.0,1.0,24.0,1.0,3.0,5.0,4.0,2.0,1.0,6.0,0.0,13.0,2.0,4.0,149.0,1
15.0,1.0,29.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,14.0,0.0,0.0,260.0,0
3.0,3.0,9.0,1.0,4.0,5.0,2.0,4.0,0.0,4.0,0.0,20.0,1.0,1.0,191.0,0
22.0,1.0,9.0,1.0,4.0,2.0,4.0,4.0,2.0,7.0,0.0,12.0,1.0,1.0,151.0,0
13.0,1.0,16.0,1.0,2.0,3.0,3.0,4.0,0.0,4.0,0.0,22.0,1.0,3.0,124.0,0
26.0,1.0,35.0,0.0,3.0,2.0,1.0,3.0,0.0,4.0,1.0,12.0,1.0,3.0,257.0,0
16.0,2.0,8.0,0.0,2.0,4.0,5.0,2.0,1.0,4.0,0.0,14.0,4.0,9.0,296.0,1
1.0,3.0,11.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,14.0,1.0,2.0,149.0,0
8.0,1.0,27.0,0.0,3.0,2.0,4.0,3.0,0.0,2.0,0.0,18.0,2.0,1.0,151.0,0
10.0,1.0,13.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,0.0,12.0,2.0,12.0,157.0,0
1.0,1.0,17.0,0.0,3.0,5.0,4.0,5.0,2.0,3.0,0.0,14.0,2.0,1.0,139.0,1
0.0,1.0,9.0,0.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,12.0,4.0,7.0,141.0,1
1.0,3.0,31.0,0.0,2.0,4.0,2.0,5.0,2.0,5.0,0.0,14.0,0.0,1.0,166.0,1
11.0,1.0,18.0,0.0,4.0,4.0,4.0,3.0,2.0,6.0,0.0,19.0,2.0,3.0,161.0,0
1.0,1.0,29.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,16.0,5.0,8.0,187.0,1
0.0,1.0,14.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,11.0,1.0,2.0,140.0,1
1.0,1.0,32.0,1.0,3.0,5.0,4.0,4.0,2.0,5.0,1.0,21.0,1.0,3.0,148.0,1
0.0,1.0,6.0,1.0,2.0,4.0,3.0,1.0,1.0,6.0,0.0,12.0,1.0,3.0,124.0,1
3.0,1.0,15.0,0.0,3.0,6.0,2.0,5.0,1.0,5.0,0.0,14.0,1.0,10.0,222.0,0
16.0,1.0,13.0,0.0,2.0,3.0,0.0,5.0,0.0,9.0,0.0,16.0,1.0,0.0,200.0,0
15.0,3.0,7.0,0.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,11.0,2.0,2.0,124.0,1
0.0,1.0,6.0,0.0,3.0,1.0,0.0,4.0,2.0,3.0,0.0,11.0,3.0,7.0,174.0,1
1.0,2.0,12.0,0.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,13.0,1.0,2.0,154.0,1
0.0,1.0,13.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,18.0,0.0,1.0,149.0,1
0.0,3.0,35.0,1.0,2.0,3.0,2.0,3.0,1.0,6.0,0.0,12.0,0.0,0.0,143.0,0
28.0,1.0,14.0,0.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,14.0,1.0,2.0,248.0,0
13.0,1.0,8.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,13.0,3.0,8.0,147.0,0
5.0,3.0,9.0,1.0,3.0,4.0,2.0,5.0,2.0,9.0,0.0,14.0,1.0,4.0,178.0,0
14.0,3.0,7.0,1.0,3.0,4.0,2.0,3.0,2.0,6.0,1.0,14.0,2.0,1.0,170.0,1
16.0,3.0,12.0,1.0,4.0,4.0,0.0,4.0,2.0,11.0,1.0,20.0,8.0,6.0,209.0,1
6.0,3.0,22.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,25.0,0.0,2.0,154.0,0
10.0,3.0,16.0,1.0,3.0,4.0,0.0,1.0,1.0,6.0,0.0,12.0,2.0,9.0,226.0,1
6.0,1.0,15.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,0.0,23.0,1.0,3.0,121.0,0
1.0,3.0,7.0,0.0,3.0,5.0,4.0,3.0,1.0,8.0,1.0,20.0,2.0,3.0,153.0,1
15.0,3.0,7.0,1.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,15.0,1.0,1.0,173.0,1
0.0,3.0,8.0,1.0,2.0,5.0,2.0,4.0,2.0,8.0,1.0,13.0,1.0,2.0,197.0,1
2.0,1.0,34.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,0.0,20.0,1.0,3.0,121.0,0
1.0,3.0,11.0,1.0,3.0,4.0,0.0,5.0,2.0,3.0,1.0,22.0,3.0,7.0,221.0,1
1.0,2.0,16.0,0.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,17.0,3.0,3.0,152.0,1
2.0,1.0,35.0,1.0,3.0,5.0,2.0,3.0,1.0,9.0,0.0,17.0,0.0,6.0,164.0,0
16.0,1.0,15.0,1.0,4.0,4.0,5.0,2.0,1.0,3.0,0.0,19.0,1.0,10.0,309.0,0
19.0,1.0,12.0,0.0,3.0,6.0,2.0,5.0,2.0,3.0,1.0,15.0,1.0,5.0,183.0,0
20.0,3.0,11.0,0.0,3.0,5.0,5.0,4.0,1.0,4.0,0.0,17.0,2.0,9.0,313.0,0
8.0,3.0,11.0,0.0,4.0,4.0,2.0,3.0,1.0,11.0,0.0,16.0,1.0,3.0,190.0,0
16.0,2.0,17.0,0.0,3.0,4.0,1.0,5.0,0.0,2.0,0.0,15.0,1.0,10.0,293.0,0
12.0,1.0,15.0,1.0,3.0,3.0,2.0,4.0,2.0,21.0,0.0,15.0,1.0,3.0,168.0,0
13.0,1.0,7.0,0.0,4.0,4.0,4.0,3.0,1.0,9.0,0.0,15.0,1.0,3.0,147.0,0
12.0,1.0,17.0,0.0,4.0,6.0,0.0,3.0,1.0,5.0,0.0,13.0,1.0,12.0,257.0,0
7.0,3.0,31.0,0.0,3.0,3.0,2.0,5.0,0.0,3.0,0.0,14.0,0.0,1.0,142.0,1
1.0,1.0,10.0,1.0,3.0,4.0,4.0,2.0,0.0,3.0,0.0,12.0,2.0,1.0,142.0,0
